ticker,quarter,date,mean_positive,mean_neutral,mean_negative,std_positive,std_neutral,std_negative,polarity_score,polarity_std,max_positive,min_negative,num_paragraphs
AMD,Q1,2017-01-31,0.18205164233222604,0.7525528500924205,0.06539550984687195,0.24233086960812011,0.2723035550990287,0.1543241154405086,0.11665613248535409,0.3015479086177318,0.9560816884040833,0.0083901546895504,164
AMD,Q2,2018-04-25,0.1416096320817236,0.8034372773516729,0.054953086098408425,0.18550737256878527,0.21294815130328684,0.11142514155618935,0.08665654598331521,0.21979577116697044,0.9538218975067139,0.009584791958332062,173
AMD,Q1,2018-01-30,0.14300391484390607,0.7624844977462834,0.09451159111252337,0.2022037625173482,0.26961765150007233,0.20208571615109644,0.04849232373138269,0.30125789287045407,0.9530761241912842,0.009450497105717659,165
AMD,Q2,2017-05-01,0.141410272534802,0.7917053040161909,0.06688442228204873,0.19559207132217657,0.2390343440714774,0.14974220898217552,0.07452585025275328,0.2534177470614567,0.9588406085968018,0.009682287462055683,166
AMD,Q3,2020-07-28,0.21466938470616753,0.7319183471716113,0.05341226632856293,0.2610009100193675,0.26784750923896783,0.11002488272639148,0.1612571183776046,0.29784494483009993,0.956633448600769,0.007935619913041592,81
AMD,Q3,2018-07-25,0.1418420232916146,0.8083691606402732,0.0497888155292008,0.20417763925180768,0.22248865208604401,0.11755260722383526,0.09205320776241381,0.248018244637683,0.9437745809555054,0.009417196735739708,178
AMD,Q4,2017-10-24,0.16716643724220326,0.772059862461427,0.06077370147643067,0.23524834685966003,0.257711139267163,0.13984898990547648,0.10639273576577257,0.2887629138451172,0.9567046165466309,0.007613162510097027,161
AMD,Q4,2018-10-24,0.1303545938031188,0.7897187573173658,0.07992664939861317,0.17658050667218256,0.23304258003004297,0.16835201253486967,0.05042794440450564,0.25443527105873326,0.9388214349746704,0.009923447854816914,183
AMD,Q3,2017-07-25,0.16275167275340327,0.7708663491472121,0.06638197979379085,0.22795785660124612,0.2622902950281147,0.15835238645941244,0.09636969295961241,0.2920348044591478,0.9496645331382751,0.007776948623359203,155
AMD,Q2,2020-04-28,0.15264414018020034,0.7741713346798479,0.07318452454781459,0.215888227916212,0.2534985795394218,0.14369117507306556,0.07945961563238575,0.26504382609556665,0.9524771571159363,0.010140929371118546,162
